claim_id,claim_date,claim_year,claim_month,insurer,state,vehicle_type,vehicle_age_years,policy_age_months,incident_type,garage_type,claim_amount_inr,claims_last_12m,days_to_report,surveyor_flag,india_cpi,india_gdp_growth,fraud_flag,anomaly_score,anomaly_flag,risk_level,ai_insight,ai_analysis_requested
CLM-007345,17-09-2021,2021,9,United India Insurance,Gujarat,Private Car,5,48,Theft,Network Garage,144564.24,1,1,1,5.13,9.05,0,0.1507,0,Low Risk,AI analysis not requested.,False
CLM-007346,17-09-2021,2021,9,United India Insurance,Kerala,Private Car,6,29,Theft,Network Garage,17034.68,0,4,0,5.13,9.05,0,0.1538,0,Low Risk,AI analysis not requested.,False
CLM-007347,17-09-2021,2021,9,SBI General,Maharashtra,Two-Wheeler,6,2,Theft,Network Garage,180611.63,0,1,1,5.13,9.05,0,0.1584,0,Low Risk,AI analysis not requested.,False
CLM-007348,18-09-2021,2021,9,Tata AIG,Gujarat,Commercial Vehicle,2,54,Theft,Network Garage,129640.29,0,2,1,5.13,9.05,0,0.1346,0,Low Risk,AI analysis not requested.,False
CLM-007349,19-09-2021,2021,9,Tata AIG,Madhya Pradesh,Two-Wheeler,4,14,Collision,Non-Network Garage,10694.52,1,0,0,5.13,9.05,0,0.0748,0,Low Risk,AI analysis not requested.,False
CLM-007350,19-09-2021,2021,9,National Insurance,Gujarat,Private Car,0,4,Collision,Network Garage,66622.96,0,11,0,5.13,9.05,0,0.0562,0,Low Risk,AI analysis not requested.,False
CLM-007351,20-09-2021,2021,9,Tata AIG,Gujarat,Private Car,2,14,Vandalism,Network Garage,71329.59,1,3,0,5.13,9.05,0,0.0905,0,Low Risk,AI analysis not requested.,False
CLM-007352,20-09-2021,2021,9,National Insurance,Uttar Pradesh,Commercial Vehicle,3,49,Fire,Non-Network Garage,168810.27,1,10,1,5.13,9.05,0,0.0802,0,Low Risk,AI analysis not requested.,False
CLM-007353,20-09-2021,2021,9,New India Assurance,Maharashtra,Two-Wheeler,5,12,Collision,Network Garage,232069.99,2,1,1,5.13,9.05,0,0.0949,0,Low Risk,AI analysis not requested.,False
CLM-007354,20-09-2021,2021,9,HDFC ERGO,Tamil Nadu,Commercial Vehicle,0,1,Fire,Network Garage,97159.08,0,2,1,5.13,9.05,0,0.085,0,Low Risk,AI analysis not requested.,False
CLM-007355,20-09-2021,2021,9,Tata AIG,Tamil Nadu,Two-Wheeler,10,13,Collision,Non-Network Garage,95455.83,0,2,1,5.13,9.05,0,0.0959,0,Low Risk,AI analysis not requested.,False
CLM-007356,21-09-2021,2021,9,New India Assurance,Karnataka,Commercial Vehicle,12,27,Collision,Network Garage,96123.88,0,11,1,5.13,9.05,0,0.0802,0,Low Risk,AI analysis not requested.,False
CLM-007357,21-09-2021,2021,9,National Insurance,Tamil Nadu,Private Car,0,2,Fire,Network Garage,92867.56,0,0,1,5.13,9.05,0,0.0886,0,Low Risk,AI analysis not requested.,False
CLM-007358,21-09-2021,2021,9,SBI General,Kerala,Private Car,2,55,Collision,Network Garage,120589.83,0,13,1,5.13,9.05,0,0.0816,0,Low Risk,AI analysis not requested.,False
CLM-007359,21-09-2021,2021,9,ICICI Lombard,Assam,Private Car,11,24,Collision,Network Garage,84572.57,0,18,1,5.13,9.05,0,0.0856,0,Low Risk,AI analysis not requested.,False
CLM-007360,21-09-2021,2021,9,National Insurance,Delhi,Two-Wheeler,16,8,Collision,Network Garage,82026.86,0,6,1,5.13,9.05,0,0.0644,0,Low Risk,AI analysis not requested.,False
CLM-007361,22-09-2021,2021,9,United India Insurance,Uttar Pradesh,Two-Wheeler,14,58,Collision,Network Garage,41037.38,0,1,0,5.13,9.05,0,0.0793,0,Low Risk,AI analysis not requested.,False
CLM-007362,23-09-2021,2021,9,New India Assurance,Bihar,Commercial Vehicle,3,26,Collision,Cash Settlement,99935.32,0,0,1,5.13,9.05,0,0.1089,0,Low Risk,AI analysis not requested.,False
CLM-007363,23-09-2021,2021,9,United India Insurance,Tamil Nadu,Private Car,0,27,Collision,Network Garage,136423.64,0,7,1,5.13,9.05,0,0.1136,0,Low Risk,AI analysis not requested.,False
CLM-007364,23-09-2021,2021,9,Bajaj Allianz,Karnataka,Two-Wheeler,7,58,Theft,Non-Network Garage,87637.38,0,1,1,5.13,9.05,0,0.0605,0,Low Risk,AI analysis not requested.,False
CLM-007365,23-09-2021,2021,9,Reliance General,Bihar,Private Car,2,39,Collision,Non-Network Garage,64675.43,0,1,0,5.13,9.05,0,0.0546,0,Low Risk,AI analysis not requested.,False
CLM-007366,24-09-2021,2021,9,Bajaj Allianz,Uttar Pradesh,Two-Wheeler,2,15,Collision,Network Garage,90458,1,15,1,5.13,9.05,0,0.1083,0,Low Risk,AI analysis not requested.,False
CLM-007367,24-09-2021,2021,9,National Insurance,Odisha,Two-Wheeler,1,14,Theft,Network Garage,33400.62,0,1,0,5.13,9.05,0,0.093,0,Low Risk,AI analysis not requested.,False
CLM-007368,24-09-2021,2021,9,ICICI Lombard,Andhra Pradesh,Two-Wheeler,9,35,Collision,Network Garage,43459.98,0,7,0,5.13,9.05,0,0.104,0,Low Risk,AI analysis not requested.,False
CLM-007369,24-09-2021,2021,9,Reliance General,Andhra Pradesh,Private Car,14,6,Fire,Network Garage,128595.72,1,5,1,5.13,9.05,0,0.0567,0,Low Risk,AI analysis not requested.,False
CLM-007370,25-09-2021,2021,9,Reliance General,West Bengal,Private Car,6,33,Collision,Cash Settlement,485766.83,0,3,1,5.13,9.05,1,0.0664,0,Low Risk,AI analysis not requested.,False
CLM-007371,25-09-2021,2021,9,Oriental Insurance,Haryana,Commercial Vehicle,0,50,Collision,Non-Network Garage,105314.7,0,4,1,5.13,9.05,0,0.0571,0,Low Risk,AI analysis not requested.,False
CLM-007372,26-09-2021,2021,9,SBI General,Tamil Nadu,Private Car,0,21,Collision,Cash Settlement,77383.93,0,7,1,5.13,9.05,0,0.0976,0,Low Risk,AI analysis not requested.,False
CLM-007373,26-09-2021,2021,9,SBI General,West Bengal,Two-Wheeler,0,23,Natural Disaster,Network Garage,15120.65,0,0,0,5.13,9.05,0,0.0521,0,Low Risk,AI analysis not requested.,False
CLM-007374,26-09-2021,2021,9,Bajaj Allianz,Uttar Pradesh,Private Car,7,1,Theft,Network Garage,1353706.25,0,4,1,5.13,9.05,1,0.0793,0,Low Risk,AI analysis not requested.,False
CLM-007375,26-09-2021,2021,9,Bajaj Allianz,Gujarat,Commercial Vehicle,2,21,Natural Disaster,Network Garage,86857.52,0,4,1,5.13,9.05,0,0.0651,0,Low Risk,AI analysis not requested.,False
CLM-007376,26-09-2021,2021,9,Reliance General,Rajasthan,Commercial Vehicle,2,16,Vandalism,Network Garage,122437.61,0,0,1,5.13,9.05,0,0.0859,0,Low Risk,AI analysis not requested.,False
CLM-007377,26-09-2021,2021,9,New India Assurance,Telangana,Private Car,3,59,Collision,Cash Settlement,45215.48,1,1,0,5.13,9.05,0,0.0917,0,Low Risk,AI analysis not requested.,False
CLM-007378,26-09-2021,2021,9,Bajaj Allianz,Assam,Two-Wheeler,5,42,Collision,Network Garage,44634.33,0,3,0,5.13,9.05,0,0.0909,0,Low Risk,AI analysis not requested.,False
CLM-007379,26-09-2021,2021,9,ICICI Lombard,Delhi,Two-Wheeler,8,57,Natural Disaster,Non-Network Garage,207438.81,0,7,1,5.13,9.05,0,0.0554,0,Low Risk,AI analysis not requested.,False
CLM-007380,27-09-2021,2021,9,National Insurance,Rajasthan,Two-Wheeler,4,20,Theft,Cash Settlement,84551.64,0,7,1,5.13,9.05,0,0.0729,0,Low Risk,AI analysis not requested.,False
CLM-007381,27-09-2021,2021,9,Reliance General,Telangana,Private Car,1,19,Collision,Cash Settlement,176350.09,0,18,1,5.13,9.05,0,0.0698,0,Low Risk,AI analysis not requested.,False
CLM-007382,27-09-2021,2021,9,New India Assurance,Uttar Pradesh,Two-Wheeler,1,19,Collision,Network Garage,148945.88,1,8,1,5.13,9.05,0,0.0872,0,Low Risk,AI analysis not requested.,False
CLM-007383,27-09-2021,2021,9,New India Assurance,Delhi,Private Car,2,11,Collision,Non-Network Garage,82739.27,0,3,1,5.13,9.05,0,0.0722,0,Low Risk,AI analysis not requested.,False
CLM-007384,27-09-2021,2021,9,National Insurance,Karnataka,Two-Wheeler,3,51,Fire,Non-Network Garage,159978,0,5,1,5.13,9.05,0,0.0728,0,Low Risk,AI analysis not requested.,False
CLM-007385,28-09-2021,2021,9,Reliance General,Haryana,Commercial Vehicle,6,13,Natural Disaster,Network Garage,104428.14,1,0,1,5.13,9.05,0,0.1075,0,Low Risk,AI analysis not requested.,False
CLM-007386,28-09-2021,2021,9,Oriental Insurance,Karnataka,Two-Wheeler,6,39,Collision,Non-Network Garage,161119.7,0,0,1,5.13,9.05,0,0.0973,0,Low Risk,AI analysis not requested.,False
CLM-007387,28-09-2021,2021,9,Bajaj Allianz,Tamil Nadu,Commercial Vehicle,3,29,Theft,Cash Settlement,943477.19,0,10,1,5.13,9.05,1,0.0653,0,Low Risk,AI analysis not requested.,False
CLM-007388,29-09-2021,2021,9,Reliance General,Maharashtra,Private Car,3,12,Collision,Network Garage,23741.33,1,3,0,5.13,9.05,0,0.0886,0,Low Risk,AI analysis not requested.,False
CLM-007389,29-09-2021,2021,9,Bajaj Allianz,Telangana,Commercial Vehicle,0,33,Fire,Network Garage,123740.92,0,0,1,5.13,9.05,0,0.1006,0,Low Risk,AI analysis not requested.,False
CLM-007390,30-09-2021,2021,9,National Insurance,West Bengal,Private Car,2,41,Theft,Non-Network Garage,93857.85,0,3,1,5.13,9.05,1,0.1006,0,Low Risk,AI analysis not requested.,False
CLM-007391,01-10-2021,2021,10,Reliance General,Madhya Pradesh,Private Car,3,35,Collision,Network Garage,86983.54,0,12,1,5.13,9.05,0,0.0719,0,Low Risk,AI analysis not requested.,False
CLM-007392,01-10-2021,2021,10,HDFC ERGO,West Bengal,Two-Wheeler,3,9,Collision,Cash Settlement,53382.03,1,1,0,5.13,9.05,0,0.0992,0,Low Risk,AI analysis not requested.,False
CLM-007393,01-10-2021,2021,10,New India Assurance,Madhya Pradesh,Private Car,2,24,Collision,Network Garage,135364.56,0,3,1,5.13,9.05,0,0.1099,0,Low Risk,AI analysis not requested.,False
CLM-007394,01-10-2021,2021,10,New India Assurance,Gujarat,Commercial Vehicle,1,54,Collision,Cash Settlement,419826.92,0,10,1,5.13,9.05,1,0.0663,0,Low Risk,AI analysis not requested.,False
CLM-007395,01-10-2021,2021,10,National Insurance,Gujarat,Private Car,2,9,Fire,Non-Network Garage,89354.22,0,4,1,5.13,9.05,0,0.1003,0,Low Risk,AI analysis not requested.,False
CLM-007396,02-10-2021,2021,10,Reliance General,Maharashtra,Two-Wheeler,1,27,Collision,Network Garage,116598.66,0,0,1,5.13,9.05,0,0.1062,0,Low Risk,AI analysis not requested.,False
CLM-007397,02-10-2021,2021,10,New India Assurance,West Bengal,Commercial Vehicle,3,1,Natural Disaster,Cash Settlement,200088.72,1,27,1,5.13,9.05,1,0.0525,0,Low Risk,AI analysis not requested.,False
CLM-007398,03-10-2021,2021,10,New India Assurance,Karnataka,Private Car,10,58,Theft,Non-Network Garage,186744.7,0,4,1,5.13,9.05,0,0.0884,0,Low Risk,AI analysis not requested.,False
CLM-007399,04-10-2021,2021,10,HDFC ERGO,Uttar Pradesh,Two-Wheeler,1,33,Fire,Network Garage,81655.16,0,3,1,5.13,9.05,0,0.0647,0,Low Risk,AI analysis not requested.,False
CLM-007400,04-10-2021,2021,10,New India Assurance,Tamil Nadu,Private Car,2,54,Fire,Cash Settlement,140643.72,1,0,1,5.13,9.05,0,0.0982,0,Low Risk,AI analysis not requested.,False
CLM-007401,04-10-2021,2021,10,National Insurance,Gujarat,Private Car,2,59,Natural Disaster,Network Garage,66447.25,1,3,0,5.13,9.05,0,0.1101,0,Low Risk,AI analysis not requested.,False
CLM-007402,04-10-2021,2021,10,United India Insurance,Uttar Pradesh,Private Car,4,50,Theft,Network Garage,25856.79,0,0,0,5.13,9.05,0,0.0942,0,Low Risk,AI analysis not requested.,False
CLM-007403,05-10-2021,2021,10,United India Insurance,Telangana,Private Car,0,47,Fire,Network Garage,89831.07,0,3,1,5.13,9.05,0,0.0631,0,Low Risk,AI analysis not requested.,False
CLM-007404,05-10-2021,2021,10,SBI General,Gujarat,Private Car,6,53,Theft,Cash Settlement,217644.52,0,3,1,5.13,9.05,0,0.107,0,Low Risk,AI analysis not requested.,False
CLM-007405,06-10-2021,2021,10,ICICI Lombard,Rajasthan,Two-Wheeler,5,30,Collision,Cash Settlement,37856.46,0,1,0,5.13,9.05,0,0.102,0,Low Risk,AI analysis not requested.,False
CLM-007406,06-10-2021,2021,10,National Insurance,Madhya Pradesh,Two-Wheeler,0,37,Collision,Network Garage,38806.09,0,0,0,5.13,9.05,0,0.091,0,Low Risk,AI analysis not requested.,False
CLM-007407,06-10-2021,2021,10,HDFC ERGO,Delhi,Two-Wheeler,4,7,Fire,Non-Network Garage,96768.36,0,3,1,5.13,9.05,0,0.0862,0,Low Risk,AI analysis not requested.,False
CLM-007408,06-10-2021,2021,10,New India Assurance,Gujarat,Two-Wheeler,5,47,Fire,Network Garage,161696.11,1,0,1,5.13,9.05,0,0.0803,0,Low Risk,AI analysis not requested.,False
CLM-007409,06-10-2021,2021,10,National Insurance,Gujarat,Private Car,2,38,Collision,Network Garage,61558.17,0,12,0,5.13,9.05,0,0.0772,0,Low Risk,AI analysis not requested.,False
CLM-007410,07-10-2021,2021,10,Tata AIG,Uttar Pradesh,Private Car,0,9,Collision,Network Garage,114433.64,0,7,1,5.13,9.05,0,0.0724,0,Low Risk,AI analysis not requested.,False
CLM-007411,07-10-2021,2021,10,HDFC ERGO,Maharashtra,Two-Wheeler,5,49,Collision,Cash Settlement,81385.77,0,3,1,5.13,9.05,0,0.0657,0,Low Risk,AI analysis not requested.,False
CLM-007412,07-10-2021,2021,10,ICICI Lombard,Gujarat,Two-Wheeler,1,19,Collision,Network Garage,53512.45,1,12,0,5.13,9.05,0,0.0812,0,Low Risk,AI analysis not requested.,False
CLM-007413,08-10-2021,2021,10,New India Assurance,Maharashtra,Two-Wheeler,7,40,Collision,Cash Settlement,28515.92,0,12,0,5.13,9.05,0,0.0974,0,Low Risk,AI analysis not requested.,False
CLM-007414,08-10-2021,2021,10,New India Assurance,Uttar Pradesh,Private Car,13,14,Collision,Network Garage,139319.44,0,10,1,5.13,9.05,0,0.1049,0,Low Risk,AI analysis not requested.,False
CLM-007415,08-10-2021,2021,10,Tata AIG,Telangana,Private Car,1,15,Collision,Non-Network Garage,73445.79,0,1,0,5.13,9.05,0,0.0825,0,Low Risk,AI analysis not requested.,False
CLM-007416,08-10-2021,2021,10,HDFC ERGO,Uttar Pradesh,Private Car,3,18,Fire,Network Garage,1500000,0,17,1,5.13,9.05,1,0.0777,0,Low Risk,AI analysis not requested.,False
CLM-007417,08-10-2021,2021,10,Bajaj Allianz,Odisha,Two-Wheeler,5,27,Collision,Non-Network Garage,72833.53,1,3,0,5.13,9.05,0,0.0929,0,Low Risk,AI analysis not requested.,False
CLM-007418,09-10-2021,2021,10,ICICI Lombard,Andhra Pradesh,Commercial Vehicle,0,30,Collision,Non-Network Garage,67974.9,0,9,0,5.13,9.05,0,0.081,0,Low Risk,AI analysis not requested.,False
CLM-007419,09-10-2021,2021,10,SBI General,Karnataka,Private Car,4,52,Collision,Cash Settlement,15156.65,1,0,0,5.13,9.05,0,0.0796,0,Low Risk,AI analysis not requested.,False
CLM-007420,09-10-2021,2021,10,National Insurance,Rajasthan,Private Car,1,2,Collision,Non-Network Garage,69473.8,2,2,0,5.13,9.05,0,0.1025,0,Low Risk,AI analysis not requested.,False
CLM-007421,10-10-2021,2021,10,United India Insurance,Telangana,Private Car,6,41,Vandalism,Network Garage,8610.09,0,11,0,5.13,9.05,0,0.0786,0,Low Risk,AI analysis not requested.,False
CLM-007422,10-10-2021,2021,10,SBI General,West Bengal,Two-Wheeler,1,38,Theft,Non-Network Garage,53203.84,0,1,0,5.13,9.05,0,0.0683,0,Low Risk,AI analysis not requested.,False
CLM-007423,10-10-2021,2021,10,Bajaj Allianz,Andhra Pradesh,Two-Wheeler,3,35,Theft,Network Garage,49174.81,2,2,0,5.13,9.05,0,0.0783,0,Low Risk,AI analysis not requested.,False
CLM-007424,10-10-2021,2021,10,ICICI Lombard,Telangana,Private Car,2,16,Fire,Cash Settlement,79238.57,0,1,1,5.13,9.05,0,0.1008,0,Low Risk,AI analysis not requested.,False
CLM-007425,10-10-2021,2021,10,New India Assurance,Rajasthan,Private Car,2,37,Theft,Network Garage,115258.08,0,8,1,5.13,9.05,0,0.1052,0,Low Risk,AI analysis not requested.,False
CLM-007426,10-10-2021,2021,10,Bajaj Allianz,West Bengal,Two-Wheeler,0,23,Theft,Non-Network Garage,24183.27,0,10,0,5.13,9.05,0,0.0951,0,Low Risk,AI analysis not requested.,False
CLM-007427,11-10-2021,2021,10,ICICI Lombard,Rajasthan,Two-Wheeler,8,33,Collision,Cash Settlement,177485.45,2,19,1,5.13,9.05,0,0.0881,0,Low Risk,AI analysis not requested.,False
CLM-007428,11-10-2021,2021,10,ICICI Lombard,Gujarat,Two-Wheeler,12,16,Collision,Network Garage,129071.6,0,8,1,5.13,9.05,0,0.0731,0,Low Risk,AI analysis not requested.,False
CLM-007429,11-10-2021,2021,10,Bajaj Allianz,West Bengal,Commercial Vehicle,0,47,Collision,Non-Network Garage,55250.16,1,2,0,5.13,9.05,0,0.1052,0,Low Risk,AI analysis not requested.,False
CLM-007430,11-10-2021,2021,10,SBI General,West Bengal,Two-Wheeler,4,6,Theft,Network Garage,10817.97,0,5,0,5.13,9.05,0,0.0673,0,Low Risk,AI analysis not requested.,False
CLM-007431,12-10-2021,2021,10,Reliance General,West Bengal,Commercial Vehicle,6,41,Collision,Non-Network Garage,19194.43,0,9,0,5.13,9.05,0,0.0899,0,Low Risk,AI analysis not requested.,False
CLM-007432,13-10-2021,2021,10,Tata AIG,Tamil Nadu,Two-Wheeler,5,42,Natural Disaster,Non-Network Garage,89884.7,0,3,1,5.13,9.05,0,0.0714,0,Low Risk,AI analysis not requested.,False
CLM-007433,13-10-2021,2021,10,United India Insurance,Uttar Pradesh,Two-Wheeler,6,44,Collision,Network Garage,91514.53,0,3,1,5.13,9.05,0,0.0793,0,Low Risk,AI analysis not requested.,False
CLM-007434,14-10-2021,2021,10,Bajaj Allianz,Tamil Nadu,Two-Wheeler,10,1,Collision,Cash Settlement,125497.26,0,0,1,5.13,9.05,0,0.0981,0,Low Risk,AI analysis not requested.,False
CLM-007435,14-10-2021,2021,10,Bajaj Allianz,West Bengal,Two-Wheeler,1,24,Theft,Network Garage,177428.55,1,0,1,5.13,9.05,0,0.0979,0,Low Risk,AI analysis not requested.,False
CLM-007436,14-10-2021,2021,10,New India Assurance,Andhra Pradesh,Two-Wheeler,1,58,Theft,Network Garage,64024.99,0,1,0,5.13,9.05,0,0.0823,0,Low Risk,AI analysis not requested.,False
CLM-007437,14-10-2021,2021,10,SBI General,Kerala,Two-Wheeler,2,56,Collision,Cash Settlement,86544.52,0,3,1,5.13,9.05,0,0.0728,0,Low Risk,AI analysis not requested.,False
CLM-007438,14-10-2021,2021,10,Oriental Insurance,Assam,Two-Wheeler,5,14,Natural Disaster,Cash Settlement,132036.06,0,3,1,5.13,9.05,0,0.0557,0,Low Risk,AI analysis not requested.,False
CLM-007439,14-10-2021,2021,10,United India Insurance,Rajasthan,Private Car,20,36,Collision,Cash Settlement,99327.84,0,8,1,5.13,9.05,0,0.0516,0,Low Risk,AI analysis not requested.,False
CLM-007440,15-10-2021,2021,10,HDFC ERGO,Uttar Pradesh,Private Car,3,19,Theft,Network Garage,64294.52,0,0,0,5.13,9.05,0,0.0942,0,Low Risk,AI analysis not requested.,False
CLM-007441,16-10-2021,2021,10,SBI General,Andhra Pradesh,Private Car,16,15,Collision,Cash Settlement,77206.87,0,1,1,5.13,9.05,0,0.0892,0,Low Risk,AI analysis not requested.,False
CLM-007442,16-10-2021,2021,10,Tata AIG,Rajasthan,Two-Wheeler,0,42,Collision,Network Garage,39459.44,0,11,0,5.13,9.05,0,0.0738,0,Low Risk,AI analysis not requested.,False
CLM-007443,17-10-2021,2021,10,New India Assurance,Rajasthan,Commercial Vehicle,0,32,Natural Disaster,Network Garage,63630.08,1,22,0,5.13,9.05,0,0.077,0,Low Risk,AI analysis not requested.,False
CLM-007444,17-10-2021,2021,10,ICICI Lombard,Tamil Nadu,Private Car,2,46,Collision,Network Garage,94560.92,0,14,1,5.13,9.05,0,0.0767,0,Low Risk,AI analysis not requested.,False
CLM-007445,17-10-2021,2021,10,Reliance General,Gujarat,Two-Wheeler,11,47,Collision,Non-Network Garage,100953.35,1,13,1,5.13,9.05,0,0.0909,0,Low Risk,AI analysis not requested.,False
CLM-007446,18-10-2021,2021,10,Oriental Insurance,Telangana,Two-Wheeler,10,21,Theft,Non-Network Garage,84550.25,0,19,1,5.13,9.05,0,0.0795,0,Low Risk,AI analysis not requested.,False
CLM-007447,18-10-2021,2021,10,National Insurance,Gujarat,Private Car,7,16,Theft,Network Garage,168403.65,1,3,1,5.13,9.05,0,0.0822,0,Low Risk,AI analysis not requested.,False
CLM-007448,18-10-2021,2021,10,Tata AIG,Maharashtra,Private Car,13,16,Collision,Network Garage,102536.07,0,3,1,5.13,9.05,0,0.0946,0,Low Risk,AI analysis not requested.,False
CLM-007449,19-10-2021,2021,10,Reliance General,Tamil Nadu,Two-Wheeler,8,26,Theft,Non-Network Garage,82362.28,1,9,1,5.13,9.05,0,0.062,0,Low Risk,AI analysis not requested.,False
CLM-007450,19-10-2021,2021,10,United India Insurance,Tamil Nadu,Private Car,5,45,Collision,Non-Network Garage,81930.69,0,0,1,5.13,9.05,0,0.0555,0,Low Risk,AI analysis not requested.,False
CLM-007451,19-10-2021,2021,10,ICICI Lombard,Punjab,Two-Wheeler,0,19,Collision,Non-Network Garage,53723.41,2,0,0,5.13,9.05,0,0.0987,0,Low Risk,AI analysis not requested.,False
CLM-007452,20-10-2021,2021,10,Oriental Insurance,Uttar Pradesh,Commercial Vehicle,2,30,Theft,Network Garage,83435.52,0,3,1,5.13,9.05,0,0.1056,0,Low Risk,AI analysis not requested.,False
CLM-007453,20-10-2021,2021,10,Bajaj Allianz,Gujarat,Two-Wheeler,0,41,Collision,Network Garage,43262.57,1,8,0,5.13,9.05,0,0.0537,0,Low Risk,AI analysis not requested.,False
CLM-007454,20-10-2021,2021,10,New India Assurance,Maharashtra,Private Car,3,47,Theft,Network Garage,104786.5,0,1,1,5.13,9.05,1,0.1007,0,Low Risk,AI analysis not requested.,False
CLM-007455,20-10-2021,2021,10,New India Assurance,Kerala,Two-Wheeler,2,11,Collision,Network Garage,76856.59,0,7,1,5.13,9.05,0,0.053,0,Low Risk,AI analysis not requested.,False
CLM-007456,20-10-2021,2021,10,Oriental Insurance,Gujarat,Commercial Vehicle,6,41,Collision,Network Garage,195680.03,0,9,1,5.13,9.05,0,0.1013,0,Low Risk,AI analysis not requested.,False
CLM-007457,21-10-2021,2021,10,United India Insurance,Maharashtra,Private Car,2,58,Fire,Cash Settlement,69024.73,0,0,0,5.13,9.05,0,0.0922,0,Low Risk,AI analysis not requested.,False
CLM-007458,21-10-2021,2021,10,SBI General,Kerala,Private Car,1,41,Natural Disaster,Network Garage,75582.21,1,2,1,5.13,9.05,0,0.0514,0,Low Risk,AI analysis not requested.,False
CLM-007459,21-10-2021,2021,10,National Insurance,Karnataka,Two-Wheeler,6,31,Theft,Network Garage,141019.41,0,3,1,5.13,9.05,0,0.0897,0,Low Risk,AI analysis not requested.,False
CLM-007460,21-10-2021,2021,10,National Insurance,Delhi,Private Car,13,12,Collision,Network Garage,303914.53,1,8,1,5.13,9.05,0,0.0847,0,Low Risk,AI analysis not requested.,False
CLM-007461,21-10-2021,2021,10,Reliance General,West Bengal,Two-Wheeler,13,18,Natural Disaster,Non-Network Garage,125672.74,0,0,1,5.13,9.05,0,0.0966,0,Low Risk,AI analysis not requested.,False
CLM-007462,22-10-2021,2021,10,New India Assurance,Madhya Pradesh,Two-Wheeler,3,22,Fire,Non-Network Garage,202685.02,0,6,1,5.13,9.05,1,0.0802,0,Low Risk,AI analysis not requested.,False
